"Uuid","Name","Concept Drug","Concept Dosage Form","Strength"
"30a339db-3203-4871-9fae-be76cfe61e9f","VANCOMYCIN hydrocloride, eq. 1g base, Vial, powder","e59299c2-ae65-4e74-857f-e9db7286c8d1","5ebc716e-e571-43aa-8f9b-f63a80f92cba","eq. 1g base"
"a16e2dad-5468-47a2-9201-7b766b83bc6d","VANCOMYCIN hydrocloride, eq. 500mg base, Vial, powder","e59299c2-ae65-4e74-857f-e9db7286c8d1","5ebc716e-e571-43aa-8f9b-f63a80f92cba","eq. 500mg base"
"2f2535ad-3752-44cd-a343-ff7c9601b308","VECURONIUM bromide, 10mg, Vial, powder","b25cd2a6-ab13-45c4-9f11-3d667c9d75bc","5ebc716e-e571-43aa-8f9b-f63a80f92cba","10mg"
"b296091d-40fd-480b-893d-e19bc0477a33","VERAPAMIL hydrochloride, 2.5mg/ml, 2ml, amp.","26af6761-2e0d-4e58-b1c8-ddcfd7b5face","6f030e4e-5560-4483-a539-871dda13d9d9","2.5mg/ml, 2ml"
"990bcd03-2207-48c5-9611-170ddd11957d","VINCRISTINE sulfate, 1mg/ml, 1ml, vial","9e202281-0979-49d5-a3a2-285ae1b738b2","5ebc716e-e571-43aa-8f9b-f63a80f92cba","1mg/ml, 1ml"
"c54a3dd9-c295-465a-a6cc-6055827b0ac9","VINCRISTINE sulfate, 1mg/ml, 2ml, vial","9e202281-0979-49d5-a3a2-285ae1b738b2","5ebc716e-e571-43aa-8f9b-f63a80f92cba","1mg/ml, 2ml"
"7e06bc49-8678-4728-829a-068eb7a8d3d0","WATER for injection, 10ml, plastic amp.","903b81e4-407e-4558-9b94-c0299a66d259","6f030e4e-5560-4483-a539-871dda13d9d9","10ml"
"e73efbd5-9e69-4461-b89d-c8bac2461b71","DEXTROSE 5%/ RINGER LACTATE, 500ml, flex. bag, PVC free","e6c6e208-53a0-43ec-b5a9-f240c64fa2ff","38f50066-e0ad-4f07-b443-1157da35c136","5%, 500ml"
"2e61a790-1972-4f97-a6b1-67eec4c7c0b5","DEXTROSE 10%/ SODIUM chloride 0.18%, 500ml, SR bot. PVC free","4aaa5efb-735f-40f8-8f87-aa7070b72fc4","082c9d43-cdd6-49df-ae6b-ac1877711812","10% / 0.18%, 500ml"
"0ae11001-b96c-4a5a-81fa-e34cc335aa45","DEXTROSE (GLUCOSE), 10%, 250ml, flex. bag, PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","38f50066-e0ad-4f07-b443-1157da35c136","10%, 250ml"
"2c2c49a0-076b-4e5e-9fb6-58e72d930f09","DEXTROSE (GLUCOSE), 10%, 500ml, flex. bag, PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","38f50066-e0ad-4f07-b443-1157da35c136","10%, 500ml"
"a83e1def-4c56-49f2-93c7-f5968fe2dd58","DEXTROSE (GLUCOSE), 10%, 250ml, semi-rigid bot., PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","082c9d43-cdd6-49df-ae6b-ac1877711812","10%, 250ml"
"4ee79bd3-7c2c-424d-8c99-079e23946860","DEXTROSE (GLUCOSE), 10%, 500ml, semi-rigid bot., PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","082c9d43-cdd6-49df-ae6b-ac1877711812","10%, 500ml"
"c94a482f-7d2f-45e8-8585-7394b4ccf2d6","DEXTROSE (GLUCOSE), 5%, 1l, flex. bag, PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","38f50066-e0ad-4f07-b443-1157da35c136","5%, 1l"
"436fa75f-5e46-4486-a51a-854611e3fd32","DEXTROSE (GLUCOSE), 5%, 250ml, flex. bag, PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","38f50066-e0ad-4f07-b443-1157da35c136","5%, 250ml"
"dd253ede-6f85-45a6-9c5f-7d9c68bf0e40","DEXTROSE (GLUCOSE), 5%, 500ml, flex. bag, PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","38f50066-e0ad-4f07-b443-1157da35c136","5%, 500ml"
"12be8c05-be5c-4540-af37-ecda375a2dd4","DEXTROSE (GLUCOSE), 5%, 1l, semi-rigid bot., PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","082c9d43-cdd6-49df-ae6b-ac1877711812","5%, 1l"
"08d4ba99-98cc-49a4-8ca6-73b08b8916b0","DEXTROSE (GLUCOSE), 5%, 500ml, semi-rigid bot., PVC free","f350b20c-25ee-4457-87ae-f735e58f1471","082c9d43-cdd6-49df-ae6b-ac1877711812","5%, 500ml"
"c00dd780-d4e4-41a8-bc8e-f29f245fb085","MANNITOL, 20%, 500ml, flex. bag, PVC free","7f346782-52a0-4d68-9440-5196b337f137","38f50066-e0ad-4f07-b443-1157da35c136","20%, 500ml"
"1dab1726-3c3d-41e8-8701-680f878a20fc","MANNITOL, 20%, 500ml, semi-rigid bot., PVC free","7f346782-52a0-4d68-9440-5196b337f137","082c9d43-cdd6-49df-ae6b-ac1877711812","20%, 500ml"
"610f4440-0537-4ce9-838f-f8e4cafcdf5a","RINGER lactate, 1l, flex. bag, PVC free","21c077fd-4d6a-442c-b233-8ba20542420d","38f50066-e0ad-4f07-b443-1157da35c136","1l"
"d2823647-737f-422f-8d3d-14321bc80039","RINGER lactate, 500 ml, flex. bag, PVC free","21c077fd-4d6a-442c-b233-8ba20542420d","38f50066-e0ad-4f07-b443-1157da35c136","500ml"
"30857f9b-39bc-4f6b-9732-07b6ba77d608","RINGER lactate, 1l, semi-rigid bot., PVC free","21c077fd-4d6a-442c-b233-8ba20542420d","082c9d43-cdd6-49df-ae6b-ac1877711812","1l"
"1298ee8f-abbb-4732-a01d-81c31049a4b7","RINGER lactate, 500ml, semi-rigid bot., PVC free","21c077fd-4d6a-442c-b233-8ba20542420d","082c9d43-cdd6-49df-ae6b-ac1877711812","500ml"
"4e0e26da-ade2-4f90-b1af-7c0a1d1b0472","SODIUM chloride, 3%, 500ml, semi-rigid bot., PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","082c9d43-cdd6-49df-ae6b-ac1877711812","3%, 500ml"
"f5bc67c3-7ac3-4575-aa76-ca7f05ff4899","SODIUM chloride, 0.9%, 100ml, flex. bag, PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","38f50066-e0ad-4f07-b443-1157da35c136","0.9%, 100ml"
"f0862711-6e23-48ac-9e1d-fa3b51d7227e","SODIUM chloride, 0.9%, 1l, flex. bag, PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","38f50066-e0ad-4f07-b443-1157da35c136","0.9%, 1l"
"e1496a29-3665-4ba5-80db-1e06178bc99b","SODIUM chloride, 0.9%, 250ml, flex. bag, PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","38f50066-e0ad-4f07-b443-1157da35c136","0.9%, 250ml"
"75e3be8a-07e7-4275-9d91-fc580f24e1a0","SODIUM chloride, 0.9%, 500ml, flex. bag, PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","38f50066-e0ad-4f07-b443-1157da35c136","0.9%, 500ml"
"8866bb16-bf00-4d56-a7d4-a88269b3df55","SODIUM chloride, 0.9%, 100ml, semi-rigid bot., PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","082c9d43-cdd6-49df-ae6b-ac1877711812","0.9%, 100ml"
"58da1f89-1a2c-4493-961a-10b80cd5b593","SODIUM chloride, 0.9%, 1l, semi-rigid bot., PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","082c9d43-cdd6-49df-ae6b-ac1877711812","0.9%, 1l"
"c089fd1d-d13a-45a9-a590-62102fd6be4e","SODIUM chloride, 0.9%, 250ml, semi-rigid bot., PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","082c9d43-cdd6-49df-ae6b-ac1877711812","0.9%, 250ml"
"88204822-a821-4de5-a5fe-97081dd76dc7","SODIUM chloride, 0.9%, 500ml, semi-rigid bot., PVC free","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","082c9d43-cdd6-49df-ae6b-ac1877711812","0.9%, 500ml"
"0d030dbc-33c9-4c60-8c40-2200a6df406d","WATER FOR INJECTION, 100ml, flex.bag, PVC free","903b81e4-407e-4558-9b94-c0299a66d259","38f50066-e0ad-4f07-b443-1157da35c136","100ml"
"c489bb23-d9ed-48e7-8538-f17c317d5a56","WATER FOR INJECTION, 250ml, flex.bag, PVC free","903b81e4-407e-4558-9b94-c0299a66d259","38f50066-e0ad-4f07-b443-1157da35c136","250ml"
"ff37ca70-94a0-4bb2-968c-80e498849514","WATER FOR INJECTION, 100ml, semi-rigid bot., PVC free","903b81e4-407e-4558-9b94-c0299a66d259","082c9d43-cdd6-49df-ae6b-ac1877711812","100ml"
"c1c18209-e7fe-4333-ae77-0656dc65768e","WATER FOR INJECTION, 250ml, semi-rigid bot., PVC free","903b81e4-407e-4558-9b94-c0299a66d259","082c9d43-cdd6-49df-ae6b-ac1877711812","250ml"
"dbd93da4-c78b-4f32-951c-b07b64212b34","ACICLOVIR, 3%, eye ointment, sterile, 4.5g, tube","da834a1d-fd81-4fbe-843e-93764ce59076","64d0b752-dd21-4b03-9189-e408980d5f5a","3%, 4.5g"
"d2553f1b-2b8e-4f7e-9571-cbb758d0822f","ATROPINE sulfate, 1%, eye drops, ster., 0.4ml, unidose amp.","64a1cd08-4a11-4e21-959d-171671effd78","d61553e3-5b59-48b8-8efe-9cb13c357ab1","1%, 0.4ml, monodose"
"a227ed92-45e7-4adc-92ee-297a552eb698","CHLORAMPHENICOL, 0.5%, eye drops, sterile, 10ml, bot.","74487ed5-017d-4364-b56f-422292beb073","d61553e3-5b59-48b8-8efe-9cb13c357ab1","0.5%, 10ml"
"9419ba2d-8361-420d-9e6a-99b88e9472dc","DEXAMET.5mg/NEOMYC.17500IU/POLYMY.B 30000IU,eye drp, ste 5ml","27242716-80e1-4c05-bb09-7dd80ced7403","d61553e3-5b59-48b8-8efe-9cb13c357ab1","5mg / 17500IU / 30000IU, 5ml"
"a13865bb-494f-4f52-a9a3-510d7b4c5712","DEXAMETHASONE 5mg/NEOMYCIN 17500 IU eye drops, ster. 5ml bot","456f28e1-c422-4fce-877b-3242862d3ab6","d61553e3-5b59-48b8-8efe-9cb13c357ab1","5mg / 17500 IU, 5ml"
"f8184184-b34f-4778-bd34-6ea853f9df89","DEXAMETHASONE 5mg/TOBRAMYCIN 15mg, eye drops, ster. 5ml bot","f674bac8-5386-4995-ace6-03da6ed1d7d3","d61553e3-5b59-48b8-8efe-9cb13c357ab1","15mg, 5ml"
"80efd69e-0a86-43da-83ca-88b5e65968ae","FLUORESCEIN, 0.5%, eye drops, sterile, 0.4ml, unidose amp.","2afc060c-8396-4f14-9ed6-ea04aae9e870","d61553e3-5b59-48b8-8efe-9cb13c357ab1","0.5%, 0.4ml, monodose"
"30af2896-b452-4a7e-82da-2a593a9df1b2","GANCICLOVIR, 0.15%, eye gel, sterile","7d678183-e149-4090-9ac6-562495e9e7b0","95f11eaf-7b6d-4186-b5ae-6577af75a12a","0.0015"
"6fd01254-419b-4824-a37c-3ef789e31da6","OXYBUPROCAINE, 0.4%, eye drops, sterile, 0.5ml, unid. amp.","07f0a55b-fc35-4296-b6bb-469d8ce102a9","d61553e3-5b59-48b8-8efe-9cb13c357ab1","0.4%, 0.5ml"
"9a7074d5-8f57-40b7-813c-5fc44235cb41","PHENYLEPHRINE hydrochloride, 5%, eye drops, sterile","d0c9d883-920c-4506-a499-9f3e4da2b842","d61553e3-5b59-48b8-8efe-9cb13c357ab1","0.05"
"82a61323-f6f1-473c-bc46-3821acae0163","PILOCARPINE hydrochloride, 2%, eye drops, sterile, 10ml, bot","fd99fe08-bbb9-465d-836b-31d34f39d707","d61553e3-5b59-48b8-8efe-9cb13c357ab1","2%, 10ml"
"973cc922-c4a0-41f9-a863-75b065f83318","RIFAMYCINE sod. 1 000,000lU/100ml eye drops, ster. 10ml bot.","7dd5d5f1-5010-4a2a-8f14-bb7d4cc74e72","d61553e3-5b59-48b8-8efe-9cb13c357ab1","1 000,000lU/100ml., 10ml"
"4d42e801-4122-4f0c-9e16-b8026b0ca7e8","SODIUM chloride, 0.9%, sterile, 5ml, unidose, amp.","46bdc2ca-f5a0-48aa-8ed6-6725ec5e7f24","6f030e4e-5560-4483-a539-871dda13d9d9","0.9%, 5ml, monodose"
"1d51ee71-afb8-4cfe-8382-96af635fb7c7","TETRACYCLINE hydrochl., 1%, eye ointment, ster., 5g, tube","e8f1aa89-abb5-4959-ad69-389b8b6936cd","64d0b752-dd21-4b03-9189-e408980d5f5a","1%, 5g"
"530aec58-58f8-45ea-827f-dc55f2ff4fbb","TROPICAMIDE, 1%, eye drops, sterile, 0.5 ml, unidose amp","c9b13292-24a1-4322-9d44-6ae5e1c70867","d61553e3-5b59-48b8-8efe-9cb13c357ab1","1%, 0.5 ml, monodose"
"98cd1d69-1f95-42b1-9a29-9334079c53b1","TROPICAMIDE, 0.5%, eye drops, sterile, unidose, amp.","c9b13292-24a1-4322-9d44-6ae5e1c70867","d61553e3-5b59-48b8-8efe-9cb13c357ab1","0.5%, monodose"
"7595e24c-77a7-48e0-835e-22ee4cc4e6c1","ACICLOVIR, 5%, cream, 10g, tube","da834a1d-fd81-4fbe-843e-93764ce59076","f6281019-2606-4da4-8e2f-3190cbf540f0","5%, 10g"
"b53a882c-da7f-485c-ad91-a8ea14913e3a","ALCOHOL-BASED HAND RUB, gel, 75-100ml, bot.","8ac8f04d-090d-4c41-8456-193124a33d93","95f11eaf-7b6d-4186-b5ae-6577af75a12a","75-100ml"
"35d0afac-338a-475a-b5b5-1b6f7d3fcdd7","ALCOHOL-BASED HAND RUB, gel, 30-50ml, bot.","8ac8f04d-090d-4c41-8456-193124a33d93","95f11eaf-7b6d-4186-b5ae-6577af75a12a","30-50ml"
"b42161ab-f85f-4484-b90e-df96d80aba08","ALCOHOL-BASED HAND RUB, solution/gel, 500ml, bot.","8ac8f04d-090d-4c41-8456-193124a33d93","95f11eaf-7b6d-4186-b5ae-6577af75a12a","500ml"
"83b93ef8-d451-4f04-933e-f49426f6017f","ANTIHAEMORROID, cream, 25g, tube","cff96029-58f2-42c5-985b-98f7ac32250a","f6281019-2606-4da4-8e2f-3190cbf540f0","25g"
"0f7214cd-e0da-4394-ae4d-e510226c5d2f","ANTIHAEMORROID, ointment, 25-30g, tube","cff96029-58f2-42c5-985b-98f7ac32250a","64d0b752-dd21-4b03-9189-e408980d5f5a","5-30g"
"7cf5fa92-9bc9-456f-ad3f-83d941df49e6","ARTESUNATE, 100mg, rectal caps.","ea35d8ca-50a4-4bae-95f9-5a236563c2bd","de0888ab-2561-4569-be54-3c90409bd1eb","100mg"
"521ef345-addc-45df-af9d-a8dda102f370","BENZOIC ACID 6% / SALICYLIC ACID 3%, ointment, 40g, tube","828570b6-c530-4668-b407-ade0898972c8","64d0b752-dd21-4b03-9189-e408980d5f5a","6% / 3%, 40g"
"a13045af-911a-457b-b898-86339059173e","BENZYL BENZOATE, 25%, lotion, 1l, bot.","36d27945-e3d7-497c-987a-a4b9608d6c95","177cdebc-b525-41c9-a268-00891a5f6b68","25%, 1l"
"49e43cd8-1b1e-4c74-ae6c-46fcde228652","BETAMETHASONE dipropionate, eq.0. 05% base, cream, 30g, tube","31ff7509-8d79-4020-a510-91945055bf11","f6281019-2606-4da4-8e2f-3190cbf540f0","eq.0. 05% base, 30g"
"13dc2578-e1bc-4ca9-9849-b9872a48ec5b","CALAMINE, 15%, lotion, 500ml, bot.","5685d9da-8b71-46a1-84fa-48335b3ceef9","177cdebc-b525-41c9-a268-00891a5f6b68","15%, 500ml"
"be1c8fd7-f3be-429b-a74c-70dc5d786e89","CHLORHEXIDINE digluconate 2%, aqueous solution, 100ml, bot.","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","2%, 100ml"
"734920e7-3e41-4c76-b208-37adbb2d58e3","CHLORHEXIDINE digluconate 0.2%, mouthwash, sol., 300ml, bot.","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","0.2%, 300ml"
"d2d73fdf-e0b1-4c9d-ba07-8f8a61b6f3eb","CHLORHEXIDINE 0,2%, aqueous solution, 5ml, unidose","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","0.2%, 5ml, monodose"
"9c453cc2-c7d0-4e43-b4b3-8325eb40e81c","CHLORHEXIDINE 2%, alcohol solution, 250ml, bot.","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","2%, 250ml"
"9a4aaab9-f883-4417-8e8a-48df6b5eb135","CHLORHEXIDINE digluconate 5%, solution, 1l, bot.","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","5%, 1l"
"a5f97281-4818-4d28-9938-aac1d6dc4359","CHLORHEXIDINE digluconate 7.1%, gel, 20g tube","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","95f11eaf-7b6d-4186-b5ae-6577af75a12a","7.1%, 20g"
"1ebcc326-b3c6-4041-926f-d898a0ff3236","CHLORHEXIDINE digluconate 7.1%, gel, 3g sachet/tube","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","95f11eaf-7b6d-4186-b5ae-6577af75a12a","7.1%, 3g"
"53466f10-59d5-4768-aed4-4881277a2e40","CHLORHEXIDINE 2%, 70% isopropyl alcohol, col.sol.,250ml,bot.","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","2%, 250ml"
"ec2a051a-3367-4f0d-8d2f-e31e5e5abef4","CHLORHEXIDINE 2%, 70% isopropyl alcohol, SWAB/WIPE","4dfa7ce4-37b8-4607-81ed-f9f375f811a5","16d20250-96ae-433e-ae3f-5b34c383f2f4","0.02"
"100ac5af-3727-43e3-a21b-1259dc8adfac","CIPROFLOXACIN, 0.3%, ear (/eye) drops, sterile, bot.","f570194d-aa6b-4adb-8de4-b7fa7f39d237","d61553e3-5b59-48b8-8efe-9cb13c357ab1","0.003"
"e620b48e-4c66-46c7-a2d2-bcc88b9c5110","CLOTRIMAZOLE, 1%, cream, 20-30g, tube","471df097-70a7-4195-a4ca-aa5f747aea51","f6281019-2606-4da4-8e2f-3190cbf540f0","1%, 20-30g"
"84c2b40a-c704-41ee-bbdb-d835f2813e56","CLOTRIMAZOLE, 500mg, vaginal tab./pessary + applicator","471df097-70a7-4195-a4ca-aa5f747aea51","b4c4cd36-2e98-4468-b1bd-8585f52014a7","500mg"
"5dad27cb-832d-42dc-bbbd-236261dbe4d7","DAPIVIRINE, 25mg, vaginal ring","461e8854-632b-49e9-9983-d38d1220ed60","a694ef1b-4850-4b88-a5db-9e67df3e9da8","25mg"
"71f420e2-665f-4f09-9fa2-f427aad4822d","D.E.E.T., anti-mosquito repellent lotion, 30%","dfa950d8-ac40-4e19-8f25-e2619e9fb5ed","177cdebc-b525-41c9-a268-00891a5f6b68","0.3"
"ab00a66b-1b51-4d23-9de7-cda4473f6ed7","DIAZEPAM, 4mg/ml, rectal sol., 2.5ml, tube","6f52b3d6-8b6a-4ebb-a7ca-5c31768a755f","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","4mg/ml, 2.5ml"
"26b4e888-0f99-4855-ba4a-4100d7fee601","DIAZEPAM, 2mg/1ml, rectal sol., 1.25ml, tube","6f52b3d6-8b6a-4ebb-a7ca-5c31768a755f","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","2mg/ml, 1.25ml"
"4d9dc66a-9b09-4ec0-ac2f-f4847fe2b7a4","DICLOFENAC 1%, gel, 30-60g, tube","e42657de-1418-4fb8-9e63-f76563f42651","95f11eaf-7b6d-4186-b5ae-6577af75a12a","1%, 30-60g"
"13f4e32f-3f74-4049-a09b-58be71ff54ca","ENEMA, rectal sol./rectal emulsion, 5ml, tube","e67b5a0b-b35e-483c-a0ab-e18f240c8e02","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","5ml"
"c869b93d-2605-45f6-9e1e-416fa14a2ec9","FENTANYL, 2.1mg/5.25cm2 , 12μg/h, transdermal patch","719c9117-b977-45fc-8e39-884fb524e8aa","eaa44e60-1f8f-4c22-b312-266ea778fd63","2.1mg-5.25cm2, 12μg/h"
"a54f3fb0-0c3f-4770-b91e-99f1c9bcc26b","FENTANYL, 4.1-5.1mg, 25μg/h, transdermal patch","719c9117-b977-45fc-8e39-884fb524e8aa","eaa44e60-1f8f-4c22-b312-266ea778fd63","4.1-5.1mg, 25μg/h"
"5b23e3cf-6f12-4ab4-b4c5-36cebb312c74","FUSIDIC ACID, 2%, cream, 30g, tube","93b64621-9ba0-41e5-9b5b-314df26623d8","f6281019-2606-4da4-8e2f-3190cbf540f0","2%, 30g"
"ea10fec4-111a-42b3-b44d-c3dab455c371","HYDROCORTISONE (acetate or base), 1%, cream, 10-15g, tube","4e010f4d-1812-4e84-bc06-e5a6fe5038c5","f6281019-2606-4da4-8e2f-3190cbf540f0","1%, 10-15g"
"126dbec5-1da5-4c69-b25f-c31dc7f4d43d","HYDROCORTISONE (acetate or base), 1%, ointment, 15-20g, tube","4e010f4d-1812-4e84-bc06-e5a6fe5038c5","64d0b752-dd21-4b03-9189-e408980d5f5a","1%, 15-20g"
"e2134556-7be2-4e62-8642-188f0efbb89d","HYDROGEN PEROXIDE, 3%, sol., 250ml, bot.","67ca6291-e205-4051-aa80-f5941f423739","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","3%, 250ml"
"0422f425-ef6e-4254-b0b5-d9a9ddae64aa","POLYVIDONE IODINE, 10%, gel, 30g, tube","59c9fad5-c1fe-45a7-929d-0f2b4ee6d148","95f11eaf-7b6d-4186-b5ae-6577af75a12a","10%, 30g"
"65ffa0b5-c301-43ba-8e70-a5a4e489dd75","POLYVIDONE IODINE, 10%, solution, 200ml, dropper bot.","59c9fad5-c1fe-45a7-929d-0f2b4ee6d148","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","10%, 200ml"
"657e9574-3ba0-44d7-8b13-8c6ff0046806","POLYVIDONE IODINE, surgical scrub, 4%, 125ml, bot.","59c9fad5-c1fe-45a7-929d-0f2b4ee6d148","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","4%, 125ml"
"36ae8608-5620-4312-ae06-d2623adfad15","POLYVIDONE IODINE, surgical scrub, 7.5%, 500ml, bot.","59c9fad5-c1fe-45a7-929d-0f2b4ee6d148","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","7.5%, 500ml"
"c20e0133-f0f6-400b-999d-bc8a7ca7dc7c","INTRA UTERINE DEVICE, LEVONORGESTREL, 52mg (LNG-IUD 52)","d8f93b1d-c7b3-4151-a61d-9bf63a3652a1","0f733500-4f75-4ea5-a2af-ad7d62728969","52mg"
"42031721-3326-4c42-ae10-b9f22cad7c58","LIDOCAINE, 2%, jelly, sterile, 30g, tube","d59c3963-aff4-46fe-95eb-a8f52037b6b5","576dfea3-ae6a-4c88-9062-fa4b8e0d33db","2%, 30g"
"32b3df67-936c-4040-bfa9-88c3006a0c77","LIDOCAINE 2.5% / PRILOCAINE 2.5%, cream, 5g, tube","8ec9ca55-a33a-42cb-8475-0ecc4023150c","f6281019-2606-4da4-8e2f-3190cbf540f0","2.5% / 2.5%, 5g"
"5f89775e-243a-46ec-a8a5-a4e5e152f0cb","MICONAZOLE nitrate, 2%, cream, 30g, tube","ef7a189e-bc1c-4cec-9d1a-375e37a5dac4","f6281019-2606-4da4-8e2f-3190cbf540f0","2%, 30g"
"de2c3446-4b51-4060-911f-70647565de1c","ANTIPRURITIC CREAM/GEL, after mosquito bites, tube","22919fdd-0916-47b4-bc73-c02efcfc1a5d","dfc6e99a-0dda-4177-b297-416a9f197667",
"98ecea92-c320-4d9e-8416-df1b260cd10a","MUPIROCIN 2%, ointment, 15g, tube","9250b7a4-e7d7-4c2c-a431-5e55db270e7b","64d0b752-dd21-4b03-9189-e408980d5f5a","2%, 15g"
"aeeb8f11-e69b-4085-b16f-9d34c9e01bde","OFLOXACIN, 3mg/ml, ear sol., 0.5ml, unidose","1101a748-1727-49cd-a0e4-d6ace0e3b7be","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","3mg/ml, 0.5ml, monodose"
"e47aa699-7672-49df-b44e-acbac1c23674","PARACETAMOL (acetaminophen), 120-125mg, suppository","15f39fab-3a22-498d-afd9-601399854ef0","8e21793d-429a-4154-8c52-01babac7c5b1","120-125mg"
"02ada91f-b5b9-4327-8042-cd81ec544431","PARACETAMOL (acetaminophen), 240-250mg, suppository","15f39fab-3a22-498d-afd9-601399854ef0","8e21793d-429a-4154-8c52-01babac7c5b1","240-250mg"
"8895f2b6-bbbf-428b-adc2-6334bbe1e4c0","PARACETAMOL (acetaminophen), 500mg, suppository","15f39fab-3a22-498d-afd9-601399854ef0","8e21793d-429a-4154-8c52-01babac7c5b1","500mg"
"e16c80b1-599a-4426-8596-d14359af05fc","PERMETHRIN, 1%, lotion, bot.","628417db-551a-457f-8e23-6ec14a318f53","177cdebc-b525-41c9-a268-00891a5f6b68","0.01"
"38951ab0-fb10-4117-8b5f-a620a6d7237a","PERMETHRIN, 5%, cream, tube","628417db-551a-457f-8e23-6ec14a318f53","f6281019-2606-4da4-8e2f-3190cbf540f0","0.05"
"8ee9782e-ac1e-4498-8be6-0b329eae3baf","PODOPHYLLOTOXIN, 0.5%, solution, 3.5ml, + 30 applicator tips","7f3d91e5-253a-4c63-86ba-704817ba4ee6","3c8edfcb-33b1-4b46-a7c7-cff7ecb5c675","0.5%3.5ml"
"22ada7b5-3a98-40af-8d57-bb2d88a6cc5f","SILVER NITRATE, 40%, pencil","7e91ed26-1b0d-4791-8186-1764789447ce","2e32b4ab-0ca3-4ef1-b6d9-0d5e23d08dec","0.4"
"7fafba29-7dd9-4126-b4a6-6b82b41288b4","SILVER SULFADIAZINE 5g / CERIUM nitrate 11g, cream, 500g,pot","0e2f42fc-9ef9-4fe7-b578-7a6a1f3abb8c","f6281019-2606-4da4-8e2f-3190cbf540f0","5g / 11g, 500g"
"b08eb5fa-8b91-45ff-92af-40e54307ff59","SULFADIAZINE SILVER, 1%, cream, 50g, tube","0e2f42fc-9ef9-4fe7-b578-7a6a1f3abb8c","f6281019-2606-4da4-8e2f-3190cbf540f0","1%, 50g"
"cfbe88e4-ca62-47ff-a205-240f404f8a0d","SULFADIAZINE SILVER, 1%, cream, 500g, jar","0e2f42fc-9ef9-4fe7-b578-7a6a1f3abb8c","f6281019-2606-4da4-8e2f-3190cbf540f0","1%, 500g"
"2a93f3a0-9b79-4fef-ab90-14395ac45492","ZINC OXIDE, 15%, ointment, 100g, jar","a4a1733b-7fd1-4e02-9fb3-a9c805b70a17","64d0b752-dd21-4b03-9189-e408980d5f5a","15%, 100g"
"479cb7ae-9240-4925-bb6e-8c8002914d6a","ZINC OXIDE, 10%, ointment, 100g, tube","a4a1733b-7fd1-4e02-9fb3-a9c805b70a17","64d0b752-dd21-4b03-9189-e408980d5f5a","10%, 100g"
"c92904f7-e1f2-48bc-b29e-3ff690327358","DIPHTERIA ANTITOXIN, equine purified, 10.000IU/10ml, vial","985a5c7d-b193-4251-a7e7-9f77e00336da","5ebc716e-e571-43aa-8f9b-f63a80f92cba","10.000IU/10ml"
"4c41b455-cd4a-426b-bad5-570c0ff586d4","TUBERCULIN, 5 TU/0.1ml, multidose, 1 dose, vial.","ddb741e8-1a87-43d5-835d-da12c6b4206e","5ebc716e-e571-43aa-8f9b-f63a80f92cba","5 TU/0.1ml, monodose, multidose"
